-0.813257	1.45639	0.078125	0.0455122	-3.26121
-0.752742	1.32029	0.0784791	0.041446	-2.54045
-0.724945	1.277	0.0825065	0.0421443	-2.45837
-0.702397	1.3166	0.106721	0.0562031	-2.1516
-0.687496	1.40617	0.145796	0.0820055	-1.84989
-0.675808	1.45664	0.176447	0.102808	-1.70895
-0.665927	1.49783	0.202736	0.121465	-1.60027
-0.657079	1.5357	0.22809	0.140111	-1.50485
-0.64923	1.57515	0.253052	0.159438	-1.41366
-0.642151	1.61411	0.277415	0.179112	-1.33524
-0.635638	1.65132	0.300669	0.1986	-1.26719
-0.629603	1.68732	0.322963	0.217976	-1.20478
-0.62396	1.7222	0.3447	0.237457	-1.14662
-0.618665	1.75577	0.365766	0.256881	-1.09108
-0.613664	1.7878	0.38628	0.276236	-1.03857
-0.608928	1.81842	0.406247	0.295492	-0.990182
-0.604409	1.84743	0.425731	0.314602	-0.945028
-0.600091	1.87504	0.444755	0.333573	-0.902193
-0.595948	1.90137	0.463424	0.352456	-0.861444
-0.59197	1.92658	0.481719	0.371228	-0.82269
-0.588142	1.95071	0.49963	0.389852	-0.785688
-0.584451	1.97387	0.51718	0.408338	-0.750512
-0.580881	1.99613	0.53438	0.426677	-0.717197
-0.577423	2.01756	0.551211	0.444839	-0.6854
-0.574067	2.03819	0.567683	0.462817	-0.654838
-0.570807	2.05807	0.583805	0.480605	-0.625496
-0.567636	2.07728	0.599581	0.498199	-0.59734
-0.564547	2.09581	0.615012	0.51558	-0.570307
-0.561535	2.11372	0.630094	0.532737	-0.54434
-0.558594	2.13101	0.644843	0.549668	-0.519478
-0.555719	2.14773	0.659254	0.566359	-0.495607
-0.552906	2.16387	0.673326	0.582795	-0.472654
-0.55015	2.17946	0.687055	0.598963	-0.450489
-0.547449	2.19452	0.700447	0.614857	-0.429129
-0.544799	2.20906	0.713503	0.63047	-0.408556
-0.542196	2.22311	0.726227	0.645792	-0.38874
-0.539639	2.23668	0.73861	0.660813	-0.369681
-0.537124	2.24977	0.750664	0.675528	-0.351332
-0.53465	2.26241	0.762386	0.689932	-0.333731
-0.532212	2.2746	0.773777	0.704013	-0.316803
-0.52981	2.28635	0.784836	0.717765	-0.300525
-0.527441	2.29768	0.795562	0.731178	-0.284841
-0.525104	2.30858	0.805958	0.744246	-0.269728
-0.522797	2.31907	0.816023	0.756966	-0.255191
-0.520518	2.32916	0.825758	0.769328	-0.241204
-0.518265	2.33885	0.835164	0.781329	-0.227768
-0.516037	2.34815	0.844241	0.792962	-0.214873
-0.513833	2.35707	0.852991	0.804224	-0.202498
-0.511652	2.36562	0.861417	0.815113	-0.190651
-0.509491	2.3738	0.869521	0.825628	-0.179326
-0.50735	2.38162	0.877305	0.835764	-0.168498
-0.505228	2.3891	0.884772	0.845521	-0.158158
-0.503123	2.39623	0.891924	0.854901	-0.148283
-0.501035	2.40302	0.898768	0.863903	-0.138859
-0.498962	2.40949	0.905309	0.872533	-0.129874
-0.496904	2.41564	0.911551	0.880792	-0.121319
-0.49486	2.42149	0.917501	0.888686	-0.11318
-0.492828	2.42703	0.923164	0.896218	-0.10544
-0.490809	2.43228	0.928546	0.903394	-0.09809
-0.488801	2.43725	0.933653	0.910218	-0.0911164
-0.486803	2.44194	0.938492	0.916696	-0.0845058
-0.484816	2.44637	0.943069	0.922837	-0.0782511
-0.482838	2.45053	0.947392	0.928646	-0.0723458
-0.480868	2.45445	0.951468	0.934132	-0.066779
-0.478907	2.45813	0.955303	0.939303	-0.0615411
-0.476953	2.46157	0.958905	0.944167	-0.0566241
-0.475006	2.4648	0.962283	0.948733	-0.0520145
-0.473065	2.4678	0.965443	0.95301	-0.0477002
