-1.02524	1.45639	0.078125	0.0455122	-3.26121
-0.922325	1.3182	0.0781715	0.0412181	-2.6556
-0.892462	1.25289	0.0782994	0.0392401	-2.62318
-0.863455	1.19221	0.078548	0.0374582	-2.59109
-0.83541	1.14749	0.0794394	0.0364623	-2.55215
-0.80939	1.13134	0.0842956	0.038147	-2.42686
-0.78765	1.16842	0.0998988	0.0466896	-2.20491
-0.770808	1.23775	0.125054	0.0619144	-1.98998
-0.757136	1.29588	0.147827	0.0766264	-1.86644
-0.745132	1.33643	0.165363	0.0883982	-1.77627
-0.734294	1.36965	0.18028	0.0987682	-1.70862
-0.724242	1.39815	0.193199	0.108049	-1.6544
-0.714789	1.42498	0.205425	0.117091	-1.60381
-0.705895	1.45251	0.217943	0.126625	-1.55279
-0.697502	1.48086	0.231097	0.136889	-1.501
-0.689602	1.50935	0.244609	0.147681	-1.44962
-0.682129	1.53676	0.25807	0.158637	-1.40161
-0.675037	1.56254	0.271127	0.169459	-1.35761
-0.668271	1.58662	0.283722	0.180063	-1.31678
-0.661797	1.6093	0.295899	0.190476	-1.27886
-0.655581	1.63082	0.307736	0.200745	-1.24348
-0.649593	1.6515	0.319352	0.210964	-1.21007
-0.643813	1.6716	0.330883	0.221241	-1.17776
-0.638231	1.69138	0.342442	0.23168	-1.14575
-0.632835	1.71089	0.35406	0.242303	-1.11398
-0.627617	1.73003	0.365669	0.253047	-1.0829
-0.622565	1.74871	0.377184	0.263834	-1.0531
-0.617664	1.76681	0.388539	0.27459	-1.02473
-0.612903	1.78435	0.399696	0.285279	-0.997517
-0.608273	1.80133	0.410666	0.295898	-0.971323
-0.603764	1.81785	0.421471	0.306468	-0.94612
-0.599367	1.83395	0.432143	0.317011	-0.921847
-0.595076	1.84971	0.442718	0.32756	-0.898355
-0.590885	1.86517	0.453225	0.338136	-0.875347
-0.58679	1.88037	0.463679	0.348755	-0.852624
-0.582786	1.8953	0.474081	0.359411	-0.830232
-0.578871	1.90997	0.484412	0.370085	-0.808322
-0.575038	1.92434	0.494656	0.380755	-0.787038
-0.571284	1.93842	0.504793	0.3914	-0.76645
-0.567605	1.95218	0.514812	0.402002	-0.746473
-0.563995	1.96564	0.524708	0.412554	-0.727026
-0.560454	1.97881	0.534487	0.42306	-0.708097
-0.556976	1.99173	0.544161	0.433528	-0.689666
-0.553558	2.0044	0.553741	0.443968	-0.671712
-0.550199	2.01686	0.56324	0.45439	-0.654158
-0.546895	2.0291	0.572665	0.464797	-0.636914
-0.543645	2.04114	0.582015	0.475189	-0.619925
-0.540447	2.05298	0.591289	0.485561	-0.603206
-0.537299	2.06462	0.600481	0.495906	-0.586793
-0.534199	2.07605	0.609587	0.506214	-0.570749
-0.531145	2.08728	0.6186	0.516477	-0.555095
-0.528135	2.0983	0.627515	0.526686	-0.539826
-0.525168	2.10912	0.636327	0.536835	-0.524914
-0.522241	2.11973	0.645035	0.546919	-0.510327
-0.519353	2.13014	0.653641	0.556939	-0.49606
-0.516503	2.14037	0.662151	0.566898	-0.482106
-0.513689	2.15041	0.670567	0.576799	-0.468454
-0.510909	2.16029	0.678895	0.586644	-0.455076
-0.508163	2.17	0.687136	0.596434	-0.441941
-0.50545	2.17954	0.695288	0.606164	-0.429026
-0.502769	2.18892	0.703352	0.615834	-0.416321
-0.500118	2.19814	0.711324	0.625437	-0.403834
-0.497497	2.2072	0.719203	0.634969	-0.391584
-0.494904	2.21609	0.726984	0.644423	-0.37959
-0.492339	2.22481	0.734664	0.653795	-0.367861
-0.489801	2.23337	0.742241	0.663079	-0.356397
-0.487288	2.24176	0.749711	0.672269	-0.345186
-0.4848	2.24999	0.757072	0.681361	-0.334218
-0.482336	2.25805	0.764324	0.690353	-0.323485
-0.479896	2.26596	0.771466	0.699244	-0.312982
