-1.04154	1.45639	0.078125	0.0455122	-3.26121
-0.935614	1.31813	0.0781616	0.0412109	-2.65953
-0.905587	1.2527	0.0782704	0.0392199	-2.62673
-0.876423	1.19186	0.0784919	0.0374205	-2.59609
-0.848206	1.1458	0.0791422	0.0362723	-2.56418
-0.821625	1.12321	0.0825907	0.0371068	-2.46345
-0.79882	1.14894	0.0950678	0.0436908	-2.26081
-0.780874	1.21379	0.118272	0.0574226	-2.03949
-0.766548	1.27677	0.141825	0.0724312	-1.89881
-0.75408	1.31995	0.159861	0.0844038	-1.80396
-0.742894	1.35495	0.175132	0.0949176	-1.7318
-0.732569	1.38414	0.188097	0.104141	-1.67582
-0.722869	1.41054	0.199942	0.112811	-1.62685
-0.713724	1.43691	0.211756	0.12171	-1.57765
-0.705078	1.46406	0.224128	0.131255	-1.52805
-0.696922	1.49181	0.237037	0.141446	-1.47789
-0.689206	1.51903	0.250137	0.151986	-1.42928
-0.681893	1.54499	0.263031	0.162552	-1.38453
-0.674921	1.56929	0.275507	0.17294	-1.34303
-0.668256	1.59213	0.287548	0.183125	-1.30448
-0.661862	1.61368	0.299205	0.193128	-1.26863
-0.655707	1.63423	0.310562	0.203011	-1.23505
-0.649767	1.65403	0.321739	0.212867	-1.20313
-0.644028	1.6734	0.332859	0.222803	-1.17201
-0.638475	1.69252	0.344036	0.232915	-1.1411
-0.633102	1.71138	0.355271	0.243201	-1.11045
-0.627899	1.72992	0.366497	0.253605	-1.08048
-0.622856	1.748	0.377633	0.264042	-1.05172
-0.617959	1.76556	0.388612	0.274448	-1.0243
-0.613197	1.78256	0.399406	0.284786	-0.997942
-0.608561	1.79905	0.410019	0.295058	-0.972559
-0.604043	1.81508	0.420475	0.305278	-0.948115
-0.599635	1.83073	0.430801	0.315472	-0.924559
-0.59533	1.84603	0.44103	0.325662	-0.901754
-0.591122	1.86107	0.451194	0.335881	-0.879441
-0.587006	1.87585	0.461315	0.346143	-0.8574
-0.582981	1.8904	0.471391	0.356447	-0.835639
-0.579042	1.90471	0.481415	0.366782	-0.814282
-0.575185	1.91875	0.491361	0.37712	-0.793476
-0.571405	1.93251	0.501214	0.387441	-0.773316
-0.567698	1.94598	0.510959	0.397726	-0.753758
-0.564061	1.95916	0.520586	0.407964	-0.734721
-0.560491	1.97206	0.530101	0.418156	-0.716164
-0.556983	1.9847	0.539512	0.428308	-0.698095
-0.553536	1.99711	0.54883	0.43843	-0.680487
-0.550147	2.00931	0.558067	0.448531	-0.663296
-0.546812	2.0213	0.567234	0.45862	-0.646438
-0.54353	2.03311	0.576333	0.468699	-0.62984
-0.5403	2.04473	0.585366	0.478766	-0.613464
-0.53712	2.05616	0.594329	0.488814	-0.597353
-0.533987	2.06741	0.603216	0.498838	-0.581547
-0.5309	2.07846	0.612021	0.508826	-0.566092
-0.527858	2.08932	0.620739	0.51877	-0.551013
-0.524858	2.09999	0.629363	0.528662	-0.536283
-0.521898	2.11046	0.637889	0.538495	-0.521882
-0.518978	2.12074	0.64632	0.54827	-0.50778
-0.516095	2.13083	0.654656	0.557984	-0.493981
